side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,return_pct,bars
long,2025-06-25 18:10:00+00:00,2025-06-27 08:05:00+00:00,107432.5,106833.86762973756,106834.06762973756,108519.15543039366,0.06857245787200444,-41.04969299063905,5.142470013687159,-46.19216300432621,-0.46192163004326214,155
long,2025-07-02 19:25:00+00:00,2025-07-02 20:20:00+00:00,109483.09999999999,109186.56841201682,109186.76841201681,110120.19280697477,0.08401165855447262,-24.91211052025814,6.429780531597538,-31.341891051855676,-0.31341891051855675,11
long,2025-07-04 10:35:00+00:00,2025-07-04 11:50:00+00:00,109022.5,108841.30131813178,108841.50131813178,109485.78739780233,0.08407911140941847,-15.235024160037833,6.411228188087316,-21.646252348125145,-0.21646252348125145,15
long,2025-07-07 16:05:00+00:00,2025-07-07 16:15:00+00:00,108385.7,108209.82301861081,108210.02301861081,108839.89044708377,0.08437338755283401,-14.839336712372276,6.396214302050311,-21.235551014422587,-0.21235551014422588,2
long,2025-07-13 02:40:00+00:00,2025-07-13 07:35:00+00:00,117517.5,117987.37000000001,117385.62168499525,117987.57,0.07763637858421749,36.47900520536704,6.399310836011424,30.07969436935561,0.30079694369355614,59
long,2025-07-14 13:40:00+00:00,2025-07-14 14:30:00+00:00,121774.3,121073.08172259766,121073.28172259766,123039.93244110352,0.05818084986129738,-40.79747531754304,4.945173469324071,-45.74264878686711,-0.4574264878686711,10
long,2025-07-16 12:05:00+00:00,2025-07-16 12:30:00+00:00,118897.4,118665.35501127806,118665.55501127806,119454.2379330829,0.07660361089353736,-17.775484025849934,6.369357696688242,-24.144841722538178,-0.24144841722538177,5
long,2025-07-16 18:05:00+00:00,2025-07-17 22:15:00+00:00,119475.9,120672.1490854524,118818.32249303172,120672.3490854524,0.06124389855885634,73.26295764057193,5.147660965053845,68.11529667551807,0.6811529667551807,38
long,2025-07-29 00:05:00+00:00,2025-07-29 00:35:00+00:00,118232.2,117786.90960843908,117787.10960843907,119107.74193734139,0.07740649857489118,-34.46837005977312,6.3942945050434545,-40.86266456481657,-0.4086266456481657,6
long,2025-07-30 10:00:00+00:00,2025-07-30 10:55:00+00:00,118296.2,117945.45557069549,117945.65557069548,119030.03499395677,0.07701919382229887,-27.014053182695804,6.368299650755059,-33.38235283345087,-0.3338235283345087,11
short,2025-08-02 17:45:00+00:00,2025-08-02 18:55:00+00:00,113038.6,112208.98684045827,113459.26373969449,112208.78684045827,0.08030615739586283,66.62304496783797,6.331068856646844,60.291976111191126,0.6029197611119113,14
short,2025-08-06 04:00:00+00:00,2025-08-06 05:05:00+00:00,113465.2,113651.86004725836,113651.66004725837,112985.94582911245,0.08053559663684699,-15.032778274214628,6.401852778059396,-21.434631052274025,-0.21434631052274022,13
long,2025-08-07 21:45:00+00:00,2025-08-08 00:15:00+00:00,117241.2,116925.89564945246,116926.09564945246,117920.0286258213,0.07775895289767502,-24.517736142657878,6.373005856276899,-30.89074199893478,-0.3089074199893478,30
