side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,bars,result
long,2025-10-11 05:15:00+00:00,2025-10-11 07:00:00+00:00,112448.85,111618.20964481549,111618.40964481549,114295.87131286904,0.04831909285226135,-40.13578844899589,2.9743370073968567,-43.110125456392744,21,stop
long,2025-10-21 11:05:00+00:00,2025-10-21 14:15:00+00:00,108258.75,109932.94890958503,107511.16401395749,109933.14890958503,0.05314891405705956,88.98185395995756,3.1957528987070685,85.78610106125049,38,target
short,2025-10-28 14:55:00+00:00,2025-10-28 20:10:00+00:00,115115.6,112845.57185513458,116155.44370243272,112845.37185513458,0.03927789624483416,89.16192994687763,2.4556175506476006,86.70631239623003,63,target
short,2025-11-08 03:00:00+00:00,2025-11-08 06:05:00+00:00,102989.85,102103.54931279925,103347.83371735038,102103.34931279926,0.08500077322640139,75.33624372315496,4.788451601155999,70.54779212199897,37,target
long,2025-11-13 15:00:00+00:00,2025-11-13 15:35:00+00:00,102600.8,101667.26509091661,101667.46509091661,104637.36113816679,0.04457107859766968,-41.60865780642426,2.500602546308835,-44.109260352733095,7,stop
short,2025-11-14 23:10:00+00:00,2025-11-15 01:50:00+00:00,94679.1,95567.60387263366,95567.40387263366,92745.6717397327,0.04667694346599711,-41.472645032240365,2.4451474747226025,-43.91779250696297,32,stop
long,2025-11-16 18:20:00+00:00,2025-11-16 21:05:00+00:00,94912.25,93714.93715595237,93715.13715595237,97463.68090059527,0.03496052688281636,-41.858687871468426,1.810349706443459,-43.66903757791189,33,stop
short,2025-11-27 06:10:00+00:00,2025-11-27 09:15:00+00:00,91223.35,91561.7777085582,91561.57770855821,90395.7760553836,0.09529433622154294,-32.25024384603144,4.792475307731631,-37.042719153763066,37,stop
short,2025-11-30 20:45:00+00:00,2025-11-30 23:30:00+00:00,91350.75,90607.92178742845,91646.59973753577,90607.72178742845,0.0947559365084767,70.3873829471349,4.736178642819453,65.65120430431544,33,target
long,2025-12-05 15:50:00+00:00,2025-12-05 16:05:00+00:00,90610.6,89815.4463113299,89815.6463113299,92350.61486734022,0.051608196779959405,-41.03644803519745,2.5575745645202854,-43.59402259971774,3,stop
long,2025-12-09 04:30:00+00:00,2025-12-09 04:35:00+00:00,90165.7,89768.04890310175,89768.24890310175,91109.9755987965,0.09624594550595543,-38.27230580245213,4.759550369757621,-43.03185617220975,1,stop
short,2025-12-09 14:00:00+00:00,2025-12-09 15:00:00+00:00,90544.55,90861.57450592311,90861.37450592312,89760.90248065378,0.09536798396517641,-30.23398799744306,4.759860051692868,-34.99384804913593,12,stop
long,2025-12-11 07:05:00+00:00,2025-12-12 11:40:00+00:00,90184.15,90844.53679537465,89928.55852606267,90844.73679537464,0.09536107336472074,62.97519364281503,4.752072857241725,58.2231207855733,43,target
long,2025-12-12 14:50:00+00:00,2025-12-12 15:15:00+00:00,92224.55,91868.2227382525,91868.4227382525,93089.57503099501,0.09388259921323067,-33.4529295033886,4.750345730572619,-38.20327523396122,5,stop
long,2025-12-13 00:20:00+00:00,2025-12-13 01:35:00+00:00,90319.45,90183.3559119182,90183.5559119182,90740.86526866359,0.09543987690399566,-12.988803013887994,4.736496373465265,-17.72529938735326,15,stop
long,2025-12-14 20:20:00+00:00,2025-12-15 23:00:00+00:00,88711.3,88320.5185045758,88320.7185045758,89639.43663584843,0.09697019309433226,-37.89415706897715,4.718030584882939,-42.61218765386009,20,stop
short,2025-12-16 14:05:00+00:00,2025-12-19 10:20:00+00:00,86754.25,87959.71269787615,87959.51269787615,84199.9800917477,0.034152143097689984,-41.16913455679376,1.643973155277902,-42.813107712071655,219,stop
short,2025-12-22 22:30:00+00:00,2025-12-22 22:50:00+00:00,88461.55,88651.86196150922,88651.66196150922,87934.76451948157,0.09627828808429544,-18.322909856071508,4.690722645855443,-23.01363250192695,4,stop
short,2025-12-26 17:15:00+00:00,2025-12-26 17:30:00+00:00,87097.79999999999,87420.65232109986,87420.45232109986,86308.18398780025,0.09752155580027715,-31.485060647389798,4.682671900756345,-36.16773254814614,3,stop
long,2026-01-02 14:55:00+00:00,2026-01-04 04:15:00+00:00,89504.9,91370.53782511815,88646.12262994092,91370.73782511815,0.046562971049292,86.86964003944095,2.322592111122181,84.54704792831878,148,target
short,2026-01-14 17:45:00+00:00,2026-01-14 20:10:00+00:00,97308.79999999999,97805.96188761646,97805.76188761646,96153.71670476704,0.07756106521942627,-38.560405590034264,4.16455194272977,-42.72495753276404,29,stop
short,2026-01-16 14:45:00+00:00,2026-01-16 15:30:00+00:00,95428.5,94473.33794848624,95827.15251325688,94473.13794848624,0.08906738888936518,85.0737898945401,4.644986199882743,80.42880369465736,9,target
long,2026-01-18 05:55:00+00:00,2026-01-18 07:40:00+00:00,95153.0,95042.33208282327,95042.53208282327,95533.612,0.09017052667097665,-9.978984377405935,4.715505223845801,-14.694489601251735,21,stop
long,2026-01-18 14:45:00+00:00,2026-01-19 16:20:00+00:00,95075.55,94890.19429638072,94890.39429638072,95603.33606473857,0.09008942503853187,-16.698588766673428,4.705071393028868,-21.403660159702294,7,stop
