side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,return_pct,bars
short,2026-02-08 05:30:00+00:00,2026-02-08 07:15:00+00:00,69189.3,69442.51373608252,69442.31373608252,68687.69812087623,0.1367637065449953,-34.63044909475091,6.635930242060715,-41.266379336811625,-0.41266379336811626,21
short,2026-02-09 15:20:00+00:00,2026-02-09 16:40:00+00:00,68969.90000000001,69975.25588134375,69975.05588134375,67340.4688529844,0.04470016856770804,-44.93957736660192,2.173805161346888,-47.11338252794881,-0.4711338252794881,16
short,2026-02-23 13:55:00+00:00,2026-02-23 16:00:00+00:00,66121.1,65504.253978967165,66454.6560640219,65504.05397896717,0.12326668417271065,76.03656365784848,5.678757328316307,70.35780632953217,0.7035780632953217,25
short,2026-03-08 01:25:00+00:00,2026-03-08 01:50:00+00:00,67219.8,67336.64685780596,67336.44685780596,66926.19506329106,0.14050269661198656,-16.41729861237398,6.6169402705172224,-23.034238882891202,-0.23034238882891203,5
short,2026-03-21 19:30:00+00:00,2026-03-21 20:20:00+00:00,70361.1,70459.16264717326,70458.96264717326,70079.65560000001,0.1339025246455147,-13.130836029921047,6.5996660413953405,-19.730502071316387,-0.19730502071316386,10
short,2026-03-23 06:10:00+00:00,2026-03-23 06:40:00+00:00,68599.7,67954.10397589604,68949.53103273596,67953.90397589604,0.11803865664575758,76.20528742107327,5.641519653414008,70.56376776765926,0.7056376776765926,6
short,2026-03-30 15:15:00+00:00,2026-03-30 18:50:00+00:00,67447.3,66572.12191989833,67951.53020340111,66571.92191989833,0.08582474374974321,75.11193446011823,4.025763890317398,71.08617056980084,0.7108617056980084,43
short,2026-04-02 20:00:00+00:00,2026-04-03 02:35:00+00:00,66831.2,66314.94401282568,67096.86759144954,66314.74401282569,0.14279929678206688,73.7209919280238,6.654611506996359,67.06638042102745,0.6706638042102745,79
short,2026-05-18 04:20:00+00:00,2026-05-18 05:10:00+00:00,76816.90000000001,77073.13474049632,77072.93474049632,76297.41831425554,0.1251093801432067,-32.05736955464845,6.738580399810015,-38.79594995445847,-0.38795949954458475,10
short,2026-05-18 09:50:00+00:00,2026-05-19 13:25:00+00:00,76929.40000000001,76608.62481867045,77052.96582088638,76608.42481867045,0.12442211681838458,39.91152708382523,6.686234121018428,33.225292962806805,0.332252929628068,31
short,2026-05-19 16:05:00+00:00,2026-05-19 16:30:00+00:00,76411.2,76649.74802858382,76649.54802858383,75918.95835712425,0.12570073610322888,-29.985662788961204,6.733955842547867,-36.71961863150907,-0.3671961863150907,5
short,2026-05-23 12:40:00+00:00,2026-05-23 13:00:00+00:00,74731.0,74785.7099682611,74785.5099682611,74432.076,0.1280355470674758,-7.004820716354251,6.7002088147803995,-13.705029531134649,-0.1370502953113465,4
short,2026-06-02 11:55:00+00:00,2026-06-02 12:55:00+00:00,69456.90000000001,69046.92183228694,69648.65239514205,69046.72183228694,0.13756040707789144,56.396763643657515,6.6684247395826,49.72833890407491,0.4972833890407491,12
short,2026-06-02 16:35:00+00:00,2026-06-02 19:30:00+00:00,67608.6,66558.95363676434,68228.95420882378,66558.75363676435,0.07187944922559505,75.44800247102819,3.375361450774637,72.07264102025354,0.7207264102025354,35
short,2026-06-04 09:00:00+00:00,2026-06-04 09:30:00+00:00,63430.8,62738.99434544411,63817.4678363706,62738.79434544411,0.11213217553420199,77.57367309221499,4.951692734330127,72.62198035788487,0.7262198035788486,6
short,2026-06-04 18:10:00+00:00,2026-06-04 18:25:00+00:00,63158.4,63718.091064128406,63717.89106412841,62207.63620380739,0.08068954663534722,-45.161218220376036,3.5831622899268725,-48.7443805103029,-0.48744380510302904,3
short,2026-06-06 03:20:00+00:00,2026-06-06 04:20:00+00:00,60767.200000000004,59966.70632066221,61229.43405289186,59966.506320662214,0.09600903688502264,76.85462718576964,4.057041122824665,72.79758606294499,0.7279758606294499,12
short,2026-06-09 11:00:00+00:00,2026-06-09 12:05:00+00:00,62600.9,62869.87731037582,62869.677310375824,62087.18245943627,0.15611589616448415,-41.99163385723371,6.855793994792313,-48.84742785202602,-0.48847427852026026,13
short,2026-06-23 10:20:00+00:00,2026-06-23 11:30:00+00:00,62365.4,62604.089281304055,62603.88928130406,61897.52662804392,0.15592216479572374,-37.216949454463574,6.819929655754924,-44.03687911021849,-0.4403687911021849,14
short,2026-06-25 02:40:00+00:00,2026-06-25 04:40:00+00:00,60751.100000000006,60965.87255363059,60965.67255363059,60321.92674455413,0.15934051066138735,-34.22196837154692,6.788055596998749,-41.010023968545674,-0.4101002396854568,24
short,2026-06-26 19:55:00+00:00,2026-06-27 00:05:00+00:00,59748.600000000006,60134.816765226176,60134.61676522618,59064.014802160746,0.11254300858081064,-43.465996722901835,4.722214140597012,-48.188210863498846,-0.4818821086349885,50
short,2026-06-30 14:35:00+00:00,2026-07-01 21:00:00+00:00,58681.9,59212.22719505541,59212.027195055416,57783.01588241688,0.0838946565501661,-44.49161788838671,3.4617405586087706,-47.95335844699549,-0.47953358446995487,65
